Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20210701;SXXP;STOXX Europe 600;EU0009658202;461669;CH0038863350;NESN.S;NESTLE;CH;CHF;Six Swiss Exchange;Large;1;1;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;546078;NL0010273215;ASML.AS;BF ASML HLDG;NL;EUR;Euronext Amsterdam;Large;2;2;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;474577;CH0012032048;ROG.S;RO E HLDG P;CH;CHF;Six Swiss Exchange;Large;3;3;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;477408;CH0012005267;NOVN.S;NOVARTIS;CH;CHF;Six Swiss Exchange;Large;4;4;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;454005;FR0000121014;LVMH.PA;LVMH MOET HENNESSY;FR;EUR;Euronext Paris;Large;5;5;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;098952;GB0009895292;AZN.L;ASTRAZENECA;GB;GBP;London SE;Large;6;9;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;476361;DE0007164600;SAPG.DE;SAPG. SAP;DE;EUR;Xetra;Large;7;8;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;091321;GB00B10RZP78;ULVR.L;BRZP UNILEVER PLC;GB;GBP;London SE;Large;8;6;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;;IE00BZ12WP82;LINI.DE;BYWDS LINI. DEFD LINDE;DE;EUR;Xetra;Large;9;7;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;465191;DK0060534915;NOVOb.CO;BHCX NOVO NORDISK B;DK;DKK;NASDAQ Copenhagen;Large;10;10;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;477518;FR0000120578;SASY.PA;SANOFI;FR;EUR;Euronext Paris;Large;11;14;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;040054;GB0005405286;HSBA.L;HSBC;GB;GBP;London SE;Large;12;11;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;490541;FR0000120271;TTEF.PA;BC TOTALENERGIES;FR;EUR;Euronext Paris;Large;13;12;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;480710;DE0007236101;SIEGn.DE;SIEGn. SIEMENS;DE;EUR;Xetra;Large;14;13;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;039600;GB0002374006;DGE.L;DIAGEO;GB;GBP;London SE;Large;15;15;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;453478;FR0000120321;OREP.PA;LOREAL;FR;EUR;Euronext Paris;Large;16;16;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;401632;DE0008404005;ALVG.DE;ALVG. ALLIANZ;DE;EUR;Xetra;Large;17;17;;;
20210701;SXXP;STOXX Europe 600;EU0009658202;037178;GB0009252882;GSK.L;GLAXOSMITHKLINE;GB;GBP;London SE;Large;18;18;;;
