event_date,ticker_treated,ticker_control,score_treated,score_control,distance,SMD_MarketCap,SMD_Momentum,SMD_Vol,match_valid
2024-03-01,FABG.ST,AXFO.ST,0.0013276088399733264,0.0013277714536513727,1.6261367804626219e-07,-0.03501662311303756,-0.41956880854698536,0.6105259637436348,True
2024-03-01,SAFE.L,ROR.L,0.002557417560746989,0.0025590822576730555,1.6646969260665154e-06,-0.14578839595773294,-0.48433313719666765,0.49253703057075665,True
2024-03-01,TEG.DE,KOG.OL,0.002492163008364597,0.0024964952228326816,4.332214468084471e-06,-0.8447542723523906,-0.14949104930084653,0.7277638883682735,True
2024-03-01,DLG.MI,KOG.OL,0.0015945385031917842,0.0015930709341903965,1.4675690013876783e-06,-1.1703389446184833,-0.645706591758281,0.32299604299027357,True
2024-03-01,LXS.DE,ICAD.PA,0.002540786645481123,0.0025429891253080155,2.202479826892388e-06,0.5223722957563476,-0.31969496092754396,0.4765980402982743,True
2024-03-01,BGN.MI,NG.L,0.0034495409127176823,0.0034577996962890105,8.258783571328185e-06,-2.3203054608378735,0.228363794740031,0.1393827522794669,True
2024-03-01,NDA.DE,ALISA.HE,0.0022758255695543013,0.002275028275678796,7.972938755053914e-07,2.0725100541262895,0.49637654813969234,-0.5209451522482582,True
2024-04-02,SSPG.L,BYG.L,0.0025204344539480664,0.002521329689464625,8.952355165584014e-07,-0.09379882806695292,-0.05963655586657863,-0.044271807363485016,True
2024-04-02,HFG.DE,WLN.PA,0.008952460384360574,0.008531500428017237,0.0004209599563433364,-0.18514835097373006,0.02547803598244832,-0.7502555556303052,True
2024-04-02,TMV.DE,TIP.MI,0.0011966386102818542,0.0011967726915108467,1.3408122899244077e-07,0.5769705587114401,-0.7268548722108463,0.6021859819038392,True
2024-04-02,TIETO.HE,TESB.BR,0.008419891399859462,0.008538713764142418,0.00011882236428295556,0.6438887901199633,-0.41777449382784926,0.19542412161853714,True
2024-04-02,HOT.DE,REL.L,0.0028838895387979986,0.0028770667561080036,6.822782689994925e-06,-2.386815550123143,0.19558528814815,0.35470634094238296,True
2024-05-01,RDC.DE,SNI.OL,0.0018107006221513276,0.0018143057954752035,3.605173323875926e-06,-0.34523139594523633,-0.2430257253131211,0.6692244083271524,True
2024-05-01,QQ.L,CTEC.L,0.0028594144363349094,0.0028881337354648823,2.871929912997293e-05,-0.3902232209842728,-0.5666085367844894,0.04654783555384939,True
2024-05-01,WLN.PA,BRBY.L,0.020623175297526847,0.02006092143634356,0.0005622538611832865,-1.655080211904154,-1.444930571104664,2.9671355781386572,True
2024-05-01,MBK.WA,CAMX.ST,0.010664009221763597,0.010015847322836145,0.0006481618989274528,-0.31282226491964304,-0.14576413715500575,-0.31593374749617725,True
2024-05-01,SFSN.SW,PIHLIS.HE,0.003652800061103885,0.003645801889315666,6.99817178821888e-06,1.0718178939658067,0.09067790621576638,-0.1352746678088762,True
2024-06-03,MAP.MC,ISP.MI,0.009721455443234698,0.009710384064502081,1.10713787326161e-05,-1.2889402174256628,-0.847167755220975,-0.13855292109868883,True
2024-06-03,ALLFG.AS,BOSS.DE,0.0015312794891553573,0.0015320368635183045,7.573743629472104e-07,-0.5050923053320964,0.19303568427524115,0.11516239093928012,True
2024-06-03,EZJ.L,WPP.L,0.005999377597748054,0.006035973407625214,3.6595809877159637e-05,-0.0056474122560064375,0.045486074970984364,0.37687865393582104,True
2024-06-03,BFF.MI,ALFEN.AS,0.001154484485693017,0.0011536026995494738,8.817861435431607e-07,-0.16884179659505244,1.6334449432099023,-0.9124616507304132,True
2024-06-03,BGEO.L,INCH.L,0.002337441371561641,0.00235531598585934,1.787461429769927e-05,-0.26332775356856675,0.47326210268218893,0.38150531561496037,True
2024-06-03,LXS.DE,BATS.L,0.0016893463904097783,0.001701962373180047,1.2615982770268703e-05,-2.27350497273166,-0.6892979903258576,0.8314683822225046,True
2024-06-03,HEM.ST,RANA.OL,0.0021403429366211933,0.002144075284248943,3.7323476277497172e-06,0.6104779161182422,-0.14524489361258677,0.07060835425801583,True
2024-06-03,PNN.L,SMIN.L,0.0041345773787633084,0.0041923008073725355,5.772342860922708e-05,-0.27253661635887333,-0.6835124029799595,0.642884475706869,True
2024-06-03,IVG.MI,CKN.L,0.001700366906573083,0.0016999740189293947,3.928876436882535e-07,-0.7818466337867692,0.21177402052155353,0.49408737341069214,True
2024-07-01,HAG.DE,ODL.WA,0.0011463335939034234,0.0011451813280940245,1.152265809398938e-06,1.6885478326200942,0.15472412372658123,0.4566003788043663,True
2024-07-01,SAFE.L,FXPO.L,0.002241124744782729,0.002238740272162884,2.384472619844976e-06,0.5804265562920219,1.5109896962606881,-1.1727699306176205,True
2024-07-01,AIXA.DE,SMWH.L,0.0022034131873014174,0.002205814929141446,2.401741840028608e-06,-1.2083151092113804,-0.505374451884326,0.7500360123904496,True
2024-07-01,DLG.MI,TFBANK.ST,0.0020230487006449695,0.002026070246331115,3.0215456861453285e-06,0.1855645101814452,0.11581559093548849,0.06484258893066247,True
2024-07-01,TKA.DE,SN.L,0.005992642904882834,0.006054933890513184,6.229098563035034e-05,-1.8411898461166347,-0.8594261208369627,0.5435204185619095,True
2024-07-01,FRVIA.PA,CRDA.L,0.0032709174767593203,0.003268289277874178,2.628198885142475e-06,-1.6900760429404598,-0.6519267345449995,0.6804731220961132,True
2024-07-01,COFB.BR,SCYR.MC,0.0019433947292821958,0.0019434253926521022,3.066336990635403e-08,-0.14613805351261205,-0.41917846326811414,0.2200920535378433,True
2024-07-01,PIRC.MI,CKN.L,0.0033538413703055768,0.003313174619747872,4.066675055770493e-05,-0.9752642819070119,-0.13124723549926015,-0.011172551324317331,True
2024-08-01,SDF.DE,BOSS.DE,0.00910269646130591,0.009236132661991907,0.00013343620068599626,-0.008670835215890566,0.7833648179678537,-0.39727327784211397,True
2024-08-01,CCL.L,WEIR.L,0.0033548807133903335,0.0034348818999950783,8.00011866047448e-05,-0.21854963278159242,-0.30215499758092046,0.8825454047980114,True
2024-08-01,NOD.OL,DOCS.L,0.0018092622711492032,0.0018108132172263076,1.5509460771043638e-06,-0.20000252657268694,1.4683992461313848,0.22027306694280147,True
2024-08-01,VRLA.PA,DFDS.CO,0.002384714816799474,0.0023854100404746914,6.952236752174462e-07,-0.4826660189802824,-0.31216396824343295,0.28947104924140665,True
2024-08-01,HAFNI.OL,ALLEI.ST,0.0026823738166419017,0.0026673154403139927,1.5058376327909025e-05,0.3348495573850149,-0.24182996766158582,-0.1050151490350912,True
2024-09-02,NDA.DE,IMCD.AS,0.001080859325340422,0.001081013752929688,1.544275892661172e-07,-0.17278846241733142,-0.3524670154614641,0.4207574321586733,True
2024-09-02,INRN.SW,KPN.AS,0.001467716113161729,0.0014656248393993077,2.0912737624214413e-06,-0.9310780670945797,-0.6062149014463348,0.7613643159639545,True
2024-09-02,AIXA.DE,FRVIA.PA,0.0035000806748712214,0.003469534066902739,3.0546607968482634e-05,0.04266353645031214,-0.03645381257219115,0.04614137003850188,True
2024-09-02,BOSS.DE,XFAB.PA,0.005963618324035954,0.005995393595778936,3.1775271742981795e-05,0.9098264695505559,0.11715723847750067,-0.04677361032819286,True
2024-09-02,TGS.OL,PTEC.L,0.0013626093318509112,0.0013670096325399648,4.400300689053624e-06,-0.42924830428729865,-0.7663647821143957,0.3665924369848052,True
2024-09-02,HBR.L,DPLM.L,0.0035867489221823685,0.0035778947402402453,8.85418194212324e-06,-0.14058429614586623,-0.43157265031000147,0.7174488071786459,True
2024-09-02,HILS.L,QLT.L,0.002038894882972173,0.0020403315100901705,1.4366271179973474e-06,-0.10382741256630373,-0.6991981825932894,-0.31799286540679256,True
2024-09-02,UMI.BR,VERK.HE,0.012645377021095465,0.011506566838545972,0.0011388101825494934,1.6041266698134207,-0.46282783597330757,0.2571735715500587,True
2024-09-02,WLN.PA,CABP.L,0.0070560314242972474,0.006567977179423067,0.00048805424487418075,-0.7784728495303154,-0.8534235320572405,-1.9443782199272113,True
2024-10-01,NOD.OL,JMAT.L,0.0019633591275110412,0.001963463264325182,1.0413681414064846e-07,-0.9753096793305224,0.032699609591761755,1.8161044839751839,True
2024-10-01,LOOMIS.ST,HLCL.L,0.0011652488477398664,0.001165756995393702,5.081476538355313e-07,-0.007831426962274577,0.09922227302903554,-0.04477534491983798,True
2024-10-01,JDEP.AS,ETTE.HE,0.016888984406530586,0.017816931204583098,0.0009279467980525119,1.7146233709345609,-0.13703148015708658,0.045045511650195415,True
2024-11-01,CAMX.ST,MIPS.ST,0.002152681904312242,0.002144090856608101,8.591047704141052e-06,0.279148085111276,-0.1730361582894623,-0.3276762554974258,True
2024-11-01,INRN.SW,EDEN.PA,0.0015076372998532464,0.0015072752505455938,3.620493076526409e-07,-0.6965658177172053,1.2123003493655415,-0.38415783539709886,True
2024-11-01,FABG.ST,ALFA.ST,0.0013913997908561382,0.0013929635178310089,1.5637269748707081e-06,-0.49822118041822355,-0.8151855731896696,0.6156670649181104,True
2024-11-01,BILL.ST,ESNT.L,0.0015276799922820928,0.0015276270863072462,5.290597484652708e-08,-0.23548480236621713,-0.11164342511137755,-0.06297225351303443,True
2024-11-01,IFCN.SW,SOF.BR,0.0012988401582767638,0.0012983386332804535,5.015249963102875e-07,-0.16997595057871034,-0.34679636018981835,0.28884406031386933,True
2024-11-01,TPK.L,CWK.L,0.0023780703649627904,0.002368188589422233,9.881775540557334e-06,-0.03484416862625006,-0.6802449248550855,0.4145506923617385,True
2024-11-01,OCI.AS,KBCA.BR,0.0013702122171567548,0.0013652428324278834,4.969384728871441e-06,0.0894009678948262,-0.5263109878208428,0.9898108137803296,True
2024-11-01,MTRS.ST,CADLR.OL,0.0015356882329176972,0.0015392616956727322,3.5734627550350166e-06,0.0993694538452311,-1.293065734392323,0.873680517024607,True
2024-12-02,SAFE.L,BARC.L,0.0025021733963960105,0.00250025791003621,1.9154863598004265e-06,-1.2424440120534994,-1.691048078473595,-0.023866519729971374,True
2024-12-02,BOSS.DE,MNDI.L,0.009713354174619864,0.009870658265800736,0.00015730409118087235,-1.7202804654868962,-0.9710838580979905,0.6718757415568729,True
2024-12-02,CCC.L,GSK.L,0.016939103899381032,0.017851459224023165,0.0009123553246421327,-0.9358695221432455,-0.2483431750318466,0.03263703422047486,True
2024-12-02,NDA.DE,OCI.AS,0.0010698408999019742,0.001069817652149093,2.3247752881181555e-08,0.5489663996259881,-0.6229989592007346,-0.11540602793343575,True
2024-12-02,BAVA.CO,SSE.L,0.002255976351000939,0.0022757299931803155,1.9753642179376474e-05,-1.3248244448161717,0.5044250128907306,1.628823671680444,True
2024-12-02,SRP.L,VOD.L,0.0044419795245864415,0.004420148809937438,2.183071464900363e-05,-0.796000789041942,-0.0025484950067777247,-0.2560450826398055,True
2024-12-02,SMWH.L,PZC.L,0.0026299208614027807,0.00262678619008181,3.1346713209707243e-06,0.6435857248169377,1.4441623371195362,-0.6376106220877159,True
2025-01-02,DNLM.L,AKRBP.OL,0.0022378577314279557,0.002243242594934345,5.384863506389427e-06,0.1824022158482412,0.46120657730605613,0.06036751078382481,True
2025-01-02,VIV.PA,GUBRA.CO,0.04100829612488383,0.043630000895303965,0.002621704770420133,-0.3794783879709047,-7.163478567474397,3.5637307261433735,True
2025-01-02,AFX.DE,SPX.L,0.007486249881621194,0.00742606694185141,6.018293976978433e-05,-1.7156254952937,-0.8688652755783974,0.8394054589567215,True
2025-01-02,ALLFG.AS,VIK1V.HE,0.0015064640814053147,0.0015042610887696915,2.2029926356231973e-06,1.5039056891632998,-0.8544067194122908,0.15939559059808858,True
2025-01-02,BANB.SW,IPN.PA,0.0011242402498502413,0.001123551119232826,6.891306174152192e-07,-0.17500242830729884,-0.24767692557134968,0.5556353122308354,True
2025-01-02,FRO.OL,YAR.OL,0.002544548195036507,0.0025423933326408216,2.1548623956855507e-06,-0.058281338607707504,-0.34487089058836606,0.7614797940889008,True
2025-02-03,PNN.L,CCH.L,0.0033651708401223604,0.0033746259694444735,9.455129322113141e-06,-0.4135114985079028,-0.8840463198094566,0.763189794309307,True
2025-02-03,MTRS.ST,PSON.L,0.0019723483256163326,0.001977160494258778,4.812168642445366e-06,-1.157415822055504,-0.43459348289906424,1.8037916023714036,True
2025-02-03,MGNS.L,HLMA.L,0.0056864740086994695,0.005685755138745072,7.188699543978286e-07,-0.5464482638352701,0.39859387523414413,0.1653881691833157,True
2025-02-03,NDA.DE,HLAG.DE,0.00120044689492166,0.0012009147752789597,4.678803572997353e-07,0.5924165779873247,0.3667369444053123,-0.6736119884674258,True
2025-02-03,AT1.DE,OPTOMED.HE,0.001968645824120409,0.00196226869324212,6.377130878288794e-06,1.080947226140121,0.5615491878093425,-0.5961837595970579,True
2025-02-03,RDC.DE,MPCC.OL,0.0011753819085078138,0.0011757881204541582,4.062119463444768e-07,-0.61758514908064,-1.483981604680247,-0.19656293571579456,True
2025-03-03,VRLA.PA,FRVIA.PA,0.0012274857852970745,0.0012303514739157486,2.8656886186741344e-06,-0.2441778260865177,0.5992634547498805,-0.9308945673893113,True
2025-03-03,BAVA.CO,TW.L,0.0018540770418249007,0.0018543914528334905,3.1441100858974926e-07,-1.0200389422774108,0.7719507428600828,1.2853528227591358,True
2025-03-03,OCDO.L,BATS.L,0.010561697254685563,0.010563723784650656,2.026529965093102e-06,-0.8808310735129035,-2.0671500082776366,1.7942094081893285,True
2025-03-03,GL9.IR,ESP.L,0.003098932611152512,0.003088263259510301,1.0669351642210619e-05,-1.0039588940294042,-0.8329186295951702,0.9380393504075946,True
2025-03-03,BOSS.DE,QIA.DE,0.0014125664793820227,0.001419496012516523,6.929533134500442e-06,-0.044157867631033146,-0.6089297214168508,1.0510547326680244,True
2025-03-03,BCHN.SW,KBC.BR,0.0022983573301597017,0.0022950850934192395,3.2722367404622137e-06,-0.8377916150715844,-0.2349807605804801,0.12059272538217165,True
2025-04-01,ACX.MC,SCANFL.HE,0.001608245067777494,0.0016075395987620218,7.054690154722262e-07,1.384799510185212,-0.06238234469567146,-0.10030608468381406,True
2025-04-01,IFCN.SW,PHN.WA,0.003010445156005573,0.002965287024255134,4.515813175043912e-05,1.3328875049125126,-0.6090910127359428,0.2504675136496854,True
2025-04-01,FLS.CO,NHY.OL,0.0012698584376667887,0.0012700211582670083,1.627206002196343e-07,-0.6737960199908976,-0.1238583627618561,-0.2569538668896737,True
2025-04-01,CAMX.ST,FBK.MI,0.0013787818622400495,0.0013798794684111992,1.0976061711497672e-06,0.09955174077348637,-0.5302589543394498,0.6654697478144657,True
2025-04-01,EZJ.L,INF.L,0.007267515551067435,0.007145459421201472,0.0001220561298659632,-0.0862222211808779,-0.38642043549976124,0.6210116104278255,True
2025-04-01,VIV.PA,KMCP.OL,0.024240629311265433,0.03319283277982376,0.008952203468558326,0.5915799273402536,-5.825845439869159,-2.032763669123055,True
2025-04-01,GN.CO,BETCO.ST,0.0022163481327422247,0.002216469204328252,1.2107158602709875e-07,0.6287910522144098,1.1005755339782362,-1.1000372604055144,True
2025-04-01,FRO.OL,JDW.L,0.002959420253913027,0.0029521500883912108,7.270165521816065e-06,-0.11673656642220402,-0.5397817452098281,0.7694162132634991,True
2025-05-01,DLG.MI,LDA.MC,0.001266287168664893,0.0012658570918725302,4.3007679236288163e-07,0.43662785039990776,-0.9134880191718716,0.32298631868693056,True
2025-05-01,QLT.L,SGRO.L,0.002305918156867748,0.002318894992768459,1.2976835900711109e-05,-0.6540118855007456,1.0122008250412182,0.3358269112724481,True
2025-05-01,PIRC.MI,LAND.L,0.002446572599603915,0.002444936029111315,1.6365704925999473e-06,-1.676486454643127,0.01977231982020204,0.01668091185719002,True
2025-05-01,BILL.ST,RENE.LS,0.0013689909836492448,0.0013669482484531105,2.042735196134283e-06,1.0348028451845166,-0.45422232836459897,0.5836395556691844,True
2025-05-01,NDA.DE,KBX.DE,0.0010825500022279238,0.0010822791802087288,2.708220191950314e-07,0.0004003288933263289,-0.4972254407978673,0.5342168622134347,True
2025-05-01,CCL.L,WIZZ.L,0.0042647246810017065,0.0042561686141860166,8.556066815689975e-06,-0.0089533821060287,1.1754699653459084,-0.8013152796106281,True
2025-06-02,CAMX.ST,BGEO.L,0.0012841747908665631,0.0012846939411783346,5.191503117715334e-07,-0.8483639712108629,-1.5997211770669255,0.16621282868265416,True
2025-06-02,OCDO.L,SBRY.L,0.004151415421853469,0.004153352497050111,1.9370751966419145e-06,-0.258177454739775,-0.8486098426897539,1.2995158848238957,True
2025-06-02,VRLA.PA,DCC.L,0.001276943268141736,0.0012773405555211556,3.9728737941959434e-07,-1.6852218260736918,-0.09924928488287547,0.4557369550860838,True
2025-06-02,RDC.DE,SBMO.AS,0.0011683178297336788,0.0011691856081707892,8.677784371104429e-07,0.009334444110329694,-0.9597619788251208,0.7413004007294562,True
2025-06-02,SOLB.BR,TROAX.ST,0.0011200324941428852,0.0011200248600499374,7.634092947855428e-09,-0.12372161136150941,0.846462644384324,-0.05899492342161623,True
2025-06-02,BAKKA.OL,JDAN.CO,0.003760893039490116,0.0037281213485250643,3.2771690965051684e-05,0.9563726547705104,-0.2816777429448941,0.16115588096480732,True
2025-06-02,PTEC.L,CNA.L,0.004420802200243878,0.004459283485163897,3.84812849200198e-05,-0.9991899055251603,-1.1189297911532168,2.7227288506646654,True
2025-06-02,AFX.DE,MNDI.L,0.0011448323857797843,0.0011460463819132102,1.2139961334258712e-06,-1.6180957667629865,-0.2728423469972636,1.0693361412298157,True
2025-07-01,FTK.DE,ENX.PA,0.004116259535706878,0.004234371914375642,0.00011811237866876396,-0.5124019049252835,0.18278545256965686,0.6126720572923257,True
2025-07-01,MTO.L,ANTO.L,0.002517233515990213,0.0025054313585396427,1.180215745057037e-05,-0.44959901346854525,0.7588530922111745,-0.39057750720486295,True
2025-07-01,FRO.OL,EQNR.OL,0.0026818371806412934,0.0026788423262749227,2.9948543663707063e-06,-0.45145393802519834,-0.806574695978881,0.6946584159101112,True
2025-07-01,NDX1.DE,BMAX.ST,0.0015340269661856566,0.0015287979560130306,5.22901017262602e-06,0.1684623741439276,0.024550591827937986,0.13128291142449247,True
2025-07-01,HEM.ST,CATE.ST,0.0012906707240745695,0.0012916495969342004,9.78872859630931e-07,0.09059426996115343,-0.1949716578174045,0.4793182413303431,True
2025-07-01,SFSN.SW,TAALA.HE,0.007583827928577051,0.007545532299538247,3.829562903880351e-05,1.026836104820637,0.06552727081811917,-0.04475396689220017,True
2025-08-01,PUM.DE,DGE.L,0.004563016476569941,0.004454890721856312,0.00010812575471362898,-2.0156185057610667,-1.2796548072996121,1.2277829724290938,True
2025-08-01,VU.PA,TE.PA,0.0027300416779075984,0.002724575684691055,5.465993216543369e-06,-0.24889184257123534,0.0021126455954467876,0.5488405939368911,True
2025-08-01,LXS.DE,ABL.OL,0.001068584242862391,0.0010688711538100945,2.869109477035038e-07,0.6690539813749697,0.4918017447595402,0.46913399161137603,True
2025-08-01,BYG.L,DOM.L,0.009514791323339059,0.009694949343940159,0.0001801580206011004,0.18544691811900874,0.08298147387506609,-0.02367792046181204,True
2025-08-01,GRG.L,DGE.L,0.051534064584690495,0.0592932899871769,0.007759225402486407,-0.839739415539094,-0.9181588386700981,0.5317316112815932,True
2025-09-02,MGNS.L,ABVX.PA,0.0030550889442755177,0.0030553168446751508,2.2790039963310402e-07,1.5318095645703111,-3.1111012630206654,-4.934606627857584,True
2025-09-02,BANB.SW,FCC.MC,0.0011550639784134893,0.0011529832077739265,2.0807706395628046e-06,1.0545869523180884,-0.1841803758078323,-0.1533948958269928,True
2025-09-02,PIRC.MI,CNDF.PA,0.0020380157292894316,0.002038586146669472,5.704173800403362e-07,1.3675711524992573,-1.2981138260535905,0.03761181642811289,True
2025-09-02,DLN.L,CRDA.L,0.03185591287123013,0.023920199502517073,0.007935713368713057,-0.3885619273045978,0.33511402828779013,-0.17771067067756288,True
2025-09-02,SDF.DE,NOEJ.DE,0.001067497149803711,0.0010675044047434607,7.254939749651301e-09,0.832078189522665,-0.03252217795511994,-0.3287058091066881,True
2025-09-02,EZJ.L,PSN.L,0.0051992086186109145,0.0052318473457597285,3.2638727148814016e-05,0.1334246809296667,1.0212793064634687,-0.04127714266001596,True
2025-10-01,OCDO.L,NXT.L,0.004225180767257442,0.004248112035874058,2.293126861661627e-05,-0.655712938569226,-1.6882524409635893,1.1500477088482242,True
2025-10-01,TATE.L,WKP.L,0.020740238782326833,0.021479834772985443,0.0007395959906586098,0.3527348233888343,0.20059896269001015,-0.04557559026783726,True
2025-10-01,AZE.BR,BALCO.ST,0.005763665840819899,0.0058542863165764025,9.062047575650323e-05,0.6462343623020463,0.06695421019036117,-0.0905252691756065,True
2025-10-01,BCHN.SW,VETO.PA,0.0016401664089955783,0.0016367514538859038,3.4149551096744873e-06,0.7684305087428366,0.2800713561382165,-0.1491595502162501,True
2025-10-01,DKSH.SW,ASPO.HE,0.003728236198528671,0.0037361640584524097,7.927859923738574e-06,1.2827998565104397,-0.38918472006335575,0.07267135858327409,True
2025-11-03,VID.MC,ABL.OL,0.021845378195492926,0.01892015722567278,0.002925220969820147,0.2852311392142775,-0.07565672726897438,0.003812373348248409,True
2025-11-03,MING.OL,SRG.MI,0.01840098779898437,0.018353975317587142,4.701248139722669e-05,-0.13358660227995955,-0.14249142402142131,-0.0023701952375010434,True
2025-11-03,ZAB.WA,RDC.DE,0.0012728590317286695,0.0012715414854638106,1.3175462648588963e-06,0.6660040395251757,1.6700544428163904,-0.6669634826080812,True
2025-11-03,VU.PA,TEM1V.HE,0.0019413385560424668,0.0019415489373898283,2.1038134736151189e-07,1.4302635421115004,0.4742655802784022,-0.338537298923283,True
2025-11-03,VIS.MC,ESP.L,0.006718348684637294,0.0067310994451384755,1.2750760501181735e-05,-1.3249492570046886,0.188725042241701,-0.0035035211056951812,True
2025-11-03,PUM.DE,GRG.L,0.006374292656026169,0.00601330826296425,0.0003609843930619189,-1.2201729719330696,-0.6498241182410966,0.6140286699927471,True
2025-11-03,PROT.OL,IMI.L,0.003825135350195658,0.0037165923136081368,0.00010854303658752121,-1.2374550467221124,0.34441247424762644,0.09866449418416694,True
2025-12-01,JD.L,CRDA.L,0.006694481016504282,0.006666506397955689,2.797461854859261e-05,-0.07075891142415433,-0.14923586896502478,0.3472170106070078,True
2025-12-01,PGE.WA,CAF.MC,0.0013722777681337386,0.0013765117220682407,4.233953934502108e-06,0.8736213235540772,-0.3702440527158024,0.4481825937014231,True
2025-12-01,VIV.PA,NEXT.OL,0.022482474977426736,0.02249088932096187,8.414343535136093e-06,1.2589503777472058,0.7374591642263796,2.9952399201941136,True
2025-12-01,SINCH.ST,DGE.L,0.0019257782690854594,0.001932125268201298,6.346999115838629e-06,-1.3185646836575253,1.651771078408952,0.8409134072203127,True
2025-12-01,AT1.DE,MATAS.CO,0.0012013384624859223,0.0012008531493109195,4.853131750027963e-07,-0.16330821922045796,-0.024552217715594304,0.26317284355429443,True
2025-12-01,SFSN.SW,TATE.L,0.01621737455454231,0.016982177716598677,0.0007648031620563663,-1.7440675781508161,1.150998219972302,-0.24401805048633113,True
2025-12-01,NOD.OL,LBW.WA,0.001499739317867129,0.0015042252610305657,4.4859431634367095e-06,0.8752865653066988,-1.2002482300215769,-0.2065866298063112,True
2025-12-01,BAVA.CO,GUBRA.CO,0.0013349952326218528,0.0013353077691809522,3.125365590993766e-07,0.3716102694193038,0.5314604590758648,-0.5541159046872913,True
2026-01-02,CCC.L,GNS.L,0.0024371064101561626,0.0024097653368267157,2.7341073329446852e-05,0.11490292507003497,-0.4893530694994467,-0.39317764421501183,True
2026-01-02,TPE.WA,R3NK.DE,0.004710719889751209,0.004729910219166605,1.919032941539653e-05,-0.23061379668632218,-0.5707076990375781,-0.6520305501384898,True
2026-01-02,KTY.WA,MOWI.OL,0.0021869491389597713,0.0021963973486207205,9.4482096609492e-06,-0.9246360364196538,0.23302245237254732,0.12145942434630279,True
2026-01-02,DOKA.SW,ONTEX.BR,0.001890202470413152,0.001894314788961483,4.112318548331068e-06,0.5204279732857866,1.2946348721638707,-0.40073892300378117,True
2026-01-02,PIRC.MI,ITRK.L,0.0025355139070986615,0.0025362728585190185,7.589514203570034e-07,-1.704768788373871,0.2738556894343407,-0.01906394532320671,True
2026-02-02,ZAB.WA,INWI.ST,0.0014286957926345851,0.0014274029044816098,1.2928881529753865e-06,0.3851702861868123,0.35776482938532,-0.07001344710649846,True
2026-02-02,EZJ.L,MKS.L,0.005681270691709502,0.005645730282641978,3.554040906752348e-05,-0.14713614040949125,-0.30878060332701496,0.011448317779567554,True
2026-02-02,MING.OL,SRG.MI,0.015687595058947217,0.015250383993273461,0.0004372110656737562,-0.15954633576030366,-0.3820155485109096,0.012921554397415757,True
