dep_var,variable,coef,std_err,t_stat,p_value,ci_lower,ci_upper
Synchronicity,Treat_Post,0.13585009635326395,0.25025036354145946,0.5428567392700606,0.5873520060166975,-0.355238737001657,0.6269389297081849
Synchronicity,Amihud,63.23713814461108,289.2681058079529,0.2186108211549415,0.8269987852221976,-504.4197259561304,630.8940022453526
Synchronicity,Turnover,1.7525632447734306e-08,1.3004520762159646e-08,1.3476569239467957,0.17808053101943377,-7.994310217087376e-09,4.304557511255599e-08
Idio_Vol,Treat_Post,-5.699615053642454e-05,0.0007305702912813469,-0.07801597083349641,0.9378312906781483,-0.0014906600499684126,0.0013766677488955634
Idio_Vol,Amihud,0.4090880303366262,0.6529904849506304,0.6264839071392525,0.5311436361474755,-0.8723340259919434,1.6905100866651959
Idio_Vol,Turnover,3.250984408044816e-10,5.731470929508458e-11,5.672164175704241,1.8557116066020285e-08,2.126246232903807e-10,4.3757225831858253e-10
